DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20241231,337,91,2993,11,298,41.56862176429105,32.394968455498464,224.03640978021048
20241231,250,91,9574,12,844,119.62605689209177,49.736655025139285,674.6372880827689
20241231,261,91,8165,20,141,13.198622796210381,15.909631842749624,111.89174536104
20241231,288,91,9848,13,229,14.874266573992355,32.55546398811501,181.57026943789265
20241231,388,91,1293,13,491,34.915629090077736,59.990140084760874,396.0942308251614
20241231,450,91,4750,5,935,25.64895141131369,128.37492921490153,780.9761193737847
20241231,924,91,5236,20,681,55.27187981291527,70.93989256153873,554.788227625546
20241231,238,91,6337,8,436,15.457936957166797,58.86913077753853,361.67293226529466
20241231,759,91,3966,7,455,43.56067061646654,44.54877256428871,366.89055681924475
20241231,560,91,1770,5,466,61.43212085066646,64.09860539628683,340.4692737530467
20241231,316,91,6448,9,253,26.373568628660323,28.000821991518716,198.62560937982096
20241231,161,91,5021,9,521,11.257368020936731,46.629034853975554,463.1135971250877
20241231,174,91,7338,9,543,70.81762126818852,44.98895547703501,427.19342325477646
20241231,470,91,6321,4,113,7.4572218412193525,6.2357168210455916,99.30706133773506
20241231,334,91,6184,9,878,65.35003411365457,52.806449810605585,759.8435160757399
20241231,131,91,5711,11,835,67.51116199504541,77.9224674371102,689.5663705678444
20241231,63,91,1372,13,608,21.99039893816059,60.51868706853091,525.4909139933085
20241231,592,91,326,8,111,13.143502079985113,5.860375856452417,91.99612206356247
20241231,41,91,1047,3,291,22.578665213080676,23.987204551750597,244.4341302351687
20241231,294,91,5453,16,801,98.9416001364465,61.56616098109379,640.4922388824598
20241231,522,91,1312,7,671,70.83035636087352,66.43146833632429,533.7381753028021
20241231,423,91,5763,3,493,40.33536436797365,39.75495812712981,412.90967750489654
20241231,427,91,253,19,240,13.676043791341652,25.112914126868347,201.21104208179
20241231,95,91,4944,15,597,70.25206186894056,63.76687861358481,462.98105951747465
20241231,898,91,1670,17,176,24.614257585704994,9.418079920133628,141.96766249416137
20241231,731,91,1301,20,573,12.699468026308908,41.55752268016294,518.7430092935282
20241231,951,91,9319,6,352,32.11996316030852,39.301541358163334,280.57849548152814
20241231,445,91,4677,11,810,23.50754742878209,64.19435597024683,722.2980966009711
20241231,724,91,3655,3,936,26.249536375409075,83.69720541046809,826.0532582141228
20241231,812,91,6210,14,544,19.623400268892954,78.69982999061563,445.6767697404914
20241231,502,91,1727,9,786,103.64676378016519,94.31598944605766,588.0372467737772
20241231,437,91,9756,15,626,91.9326491542953,73.66697017940524,460.40038066629944
20241231,202,91,1929,20,668,64.64906845748666,79.81497583646612,523.5359557060472
20241231,390,91,9089,12,618,36.202261011177605,51.112962517811965,530.6847764710104
20241231,426,91,5334,15,542,12.008491047127535,47.33920457572335,482.6523043771491
20241231,374,91,6521,13,355,9.303182712419959,26.078243916672843,319.6185733709072
20241231,994,91,5814,11,195,19.779779576123666,14.831408012135716,160.38881241174062
20241231,700,91,9085,7,275,7.123865487004466,32.833574481894296,235.04256003110123
20241231,627,91,359,18,845,46.45417890168755,99.71918110721512,698.8266399910973
20241231,978,91,7793,17,299,21.896759221405166,25.277214527182032,251.8260262514128
20241231,523,91,4985,7,189,16.718189977074353,19.92236388236612,152.35944614055953
20241231,431,91,2319,7,476,36.568822494943035,36.99461555368717,402.4365619513698
20241231,7,91,6760,8,958,60.339039343046174,72.31122536803177,825.349735288922
20241231,723,91,9051,19,704,26.94440312792826,49.67856790462407,627.3770289674477
