DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20241231,692,177,2183,14,781,43.7970865769323,39.86086127680889,697.3420521462588
20241231,640,177,1683,4,397,47.97821479980692,41.05765639957341,307.9641288006197
20241231,387,177,7437,14,247,36.527259493840944,19.055497591673603,191.41724291448546
20241231,623,177,7391,10,543,54.03892536094983,71.88528480222864,417.0757898368215
20241231,148,177,6186,16,958,39.135657521270495,122.87730725889543,795.9870352198341
20241231,113,177,2957,7,307,33.93087377421131,35.67742491474608,237.39170131104262
20241231,178,177,1755,11,909,87.26793585643131,94.6413778238659,727.0906863197029
20241231,451,177,4337,8,865,105.64082901716901,122.95750592375308,636.4016650590779
20241231,150,177,725,5,809,69.3662966297594,102.4803754735545,637.153327896686
20241231,734,177,3888,3,432,18.385279697210883,51.637901882290684,361.97681842049843
20241231,247,177,8104,14,758,87.81316460114878,109.2747180048901,560.9121173939611
20241231,848,177,7984,9,341,40.177293295363434,27.05367551696157,273.769031187675
20241231,81,177,8674,8,519,61.504510115836744,43.09368322590905,414.4018066582542
20241231,193,177,3525,12,874,43.00464356241927,114.16514682825039,716.8302096093304
20241231,704,177,8244,20,531,39.10436947883663,37.70528843835329,454.19034208281005
20241231,820,177,2053,2,770,47.22269679602175,79.41759780721418,643.3597053967641
20241231,406,177,2548,2,215,11.74415125196425,19.805692375643368,183.45015637239237
20241231,261,177,7285,16,245,33.15799163527074,32.32478607057263,179.51722229415662
20241231,981,177,5296,1,374,48.53895038088249,21.099496344578288,304.36155327453923
20241231,486,177,9964,15,552,16.936233388335598,64.25575293301921,470.8080136786452
20241231,266,177,263,12,823,98.14482088699837,46.4334938458149,678.4216852671867
20241231,3,177,5566,16,127,4.604292753876121,7.359887988786598,115.03581925733728
20241231,436,177,1731,13,847,32.70193073615446,100.92325099342496,713.3748182704205
20241231,630,177,8565,7,357,25.057828718454907,45.82306591163611,286.119105369909
20241231,462,177,5698,11,134,16.372354119574844,10.972770955824602,106.65487492460056
20241231,849,177,4962,16,114,7.205526610757154,11.656414750473468,95.13805863876938
20241231,492,177,2247,6,661,34.2302714145708,57.68990114071584,569.0798274447134
20241231,542,177,5549,18,563,20.818590949669236,65.65488589684769,476.5265231534831
20241231,182,177,4672,20,330,33.16437243735504,30.939687935826385,265.8959396268186
