DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20241231,331,100,4422,20,505,30.73164467265214,42.02242824136231,432.24592708598556
20241231,794,100,2894,15,891,98.38189661503172,123.70202965829972,668.9160737266686
20241231,594,100,8657,4,640,36.98434552975186,73.38107204572934,529.6345824245188
20241231,592,100,3260,4,945,135.78749977558343,133.2219007128748,675.9905995115417
20241231,535,100,1800,3,456,38.4255501786312,52.33863308998136,365.23581673138744
20241231,590,100,8105,1,392,57.79917100116966,25.14316438197603,309.0576646168543
20241231,178,100,749,10,232,10.113414959739728,20.92404389078792,200.96254114947234
20241231,44,100,4418,7,563,60.254104163112345,67.04828385640603,435.6976119804816
20241231,476,100,1589,13,942,79.41947857740017,81.65924199088344,780.9212794317164
20241231,731,100,5083,11,551,18.804525167461133,59.2928098275061,472.90266500503276
20241231,61,100,6110,6,163,20.77949434365663,18.757396849605414,123.46310880673795
20241231,554,100,1394,1,575,84.49851081600654,61.44683216740004,429.0546570165934
20241231,677,100,8979,12,470,23.162927629304438,38.32070954415664,408.5163628265389
20241231,872,100,6466,5,461,10.892530303186636,55.21717152296524,394.8902981738481
20241231,331,100,3570,17,525,16.049872630777184,32.27238632092609,476.67774104829675
20241231,281,100,8302,7,246,5.062364681369566,26.61353327284062,214.3241020457898
20241231,711,100,9482,3,293,20.40770927241273,43.91391295023871,228.67837777734854
20241231,952,100,4231,7,381,26.102191871906854,36.58717061431626,318.3106375137769
20241231,24,100,1363,1,424,19.071021517350086,56.955378882877504,347.9735995997724
20241231,27,100,2968,20,406,25.42673931193294,23.581785506837626,356.9914751812294
20241231,757,100,6159,8,527,20.233693731329936,32.826910468825744,473.9393957998443
20241231,870,100,5844,18,510,52.94040073771028,30.539909860603057,426.51968940168666
20241231,607,100,9140,11,860,39.08025918573342,100.80005287941894,720.1196879348477
20241231,422,100,7021,12,622,25.943594558764826,87.46094982718525,508.5954556140499
20241231,644,100,7495,10,220,17.207054737679492,17.112474656574488,185.68047060574602
20241231,386,100,3617,2,620,48.34707994277427,43.5483761823656,528.1045438748602
20241231,552,100,5250,19,246,24.36268644117864,30.679391384100075,190.9579221747213
20241231,138,100,4056,3,818,98.36827283088627,81.24751198945603,638.3842151796578
20241231,903,100,922,20,915,60.45192310726546,81.88794541804334,772.6601314746912
20241231,907,100,9511,9,960,119.37029386289672,118.33078911043184,722.2989170266715
20241231,798,100,322,19,188,8.768718442131977,19.229995862653766,160.00128569521425
20241231,613,100,8401,14,732,91.29516078046589,38.30170149157195,602.4031377279622
20241231,580,100,9741,12,632,48.14905682130268,83.44774819565777,500.40319498303955
20241231,525,100,6922,2,746,109.78193398102465,81.91041276861979,554.3076532503555
20241231,593,100,8607,9,746,99.04249503336095,58.15802127634333,588.7994836902957
20241231,312,100,9487,16,962,71.29162897365839,91.07033118170833,799.6380398446333
20241231,973,100,3191,8,728,65.00718702732472,68.57578592703554,594.4170270456398
