DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20241231,972,198,5907,7,214,22.202768267394323,28.834833356045905,162.96239837655978
20241231,636,198,8566,19,870,39.41599573185451,56.96059497214527,773.6234092960002
20241231,298,198,7190,20,450,56.188351201225174,31.82183620876989,361.98981259000493
20241231,702,198,9014,6,638,89.10315153633583,90.69444891810444,458.20239954555973
20241231,963,198,2230,8,939,87.4413648852589,122.60491040710328,728.9537247076378
20241231,379,198,9216,5,864,105.08040434908094,113.4393442323727,645.4802514185463
20241231,179,198,2182,1,634,77.32643287531997,71.99077083176007,484.68279629292
20241231,29,198,8080,9,302,13.393230828425578,31.60005835319363,257.0067108183808
20241231,193,198,9188,3,977,117.86922925662182,96.89305208061371,762.2377186627645
20241231,164,198,2522,3,872,98.61318320945153,74.2388988953817,699.1479178951668
20241231,454,198,5009,19,830,59.12662692887948,120.14145722777955,650.731915843341
20241231,15,198,6956,1,269,39.554284647442564,35.26132807329008,194.18438727926736
20241231,303,198,2550,3,606,58.396408329602764,52.86167509466677,494.74191657573044
20241231,98,198,3968,5,707,25.661301796224336,59.58939029365593,621.7493079101198
20241231,14,198,6959,4,462,37.58182405208915,66.82012719647058,357.5980487514403
20241231,240,198,6714,7,413,35.66863543201267,37.1880050326998,340.1433595352875
20241231,693,198,9309,4,698,48.05814605454082,55.6800436951754,594.2618102502838
20241231,611,198,5874,12,316,43.26944703933597,46.46050338834668,226.27004957231736
20241231,106,198,2895,19,868,48.54239469401587,84.41046054832124,735.0471447576629
20241231,641,198,747,5,551,44.02963876783339,80.67418893315775,426.29617229900884
20241231,806,198,8878,12,479,34.97874520457349,26.301561190447664,417.71969360497883
20241231,917,198,8084,15,211,11.93793767436012,21.509321323071244,177.55274100256864
20241231,139,198,5940,6,805,46.145180251547224,45.3055503216179,713.5492694268348
20241231,85,198,9327,15,238,12.235732920985326,14.679988394431694,211.08427868458298
20241231,61,198,2396,11,510,60.77932632758047,50.58626534892975,398.63440832348977
20241231,174,198,2192,4,653,85.173011307093,79.6426056591779,488.1843830337291
20241231,627,198,2120,8,795,115.45238754627383,75.23100238410865,604.3166100696176
20241231,750,198,9028,19,623,44.45595118738877,41.22111971173293,537.3229291008784
20241231,218,198,4929,20,689,99.42229517612978,70.68834176632426,518.889363057546
20241231,809,198,5350,16,448,24.788049573115867,63.68262822282178,359.52932220406234
20241231,875,198,32,9,443,53.80882218052001,63.21315260307286,325.9780252164071
