DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20241231,421,156,5845,12,980,143.4323864595622,118.95345949524092,717.6141540451969
20241231,757,156,7208,3,666,96.37627103412007,98.95134462718981,470.6723843386901
20241231,634,156,5658,16,637,45.0627005109049,95.11675961457962,496.8205398745155
20241231,657,156,9893,14,262,7.713966336987176,38.45457179392461,215.83146186908823
20241231,513,156,8677,14,944,97.04358679708083,99.18673779316383,747.7696754097553
20241231,496,156,8197,19,118,4.239059006661518,12.56552009662628,101.1954208967122
20241231,207,156,3955,4,716,41.34382864595145,98.80473913334554,575.851432220703
20241231,948,156,9342,8,723,56.43699510489465,53.06729661636904,613.4957082787363
20241231,528,156,537,6,728,25.479804202007813,87.93021892120474,614.5899768767874
20241231,296,156,7250,3,438,36.296572732195315,63.31815426493784,338.3852730028668
20241231,533,156,5100,17,921,94.56161160062412,109.18222978571278,717.256158613663
20241231,511,156,2037,15,519,42.11472184410119,27.611819983493287,449.2734581724055
20241231,508,156,2401,18,403,41.6496416290874,46.077522869179774,315.27283550173286
20241231,516,156,7504,5,846,28.609075899056585,119.23534956030593,698.1555745406374
20241231,312,156,5998,16,138,15.839283282821274,15.511809407824007,106.64890730935471
20241231,383,156,3249,4,594,78.705515332573,65.0128544116948,450.2816302557322
20241231,347,156,3301,18,516,29.697019413742627,62.12131502417774,424.1816655620796
20241231,754,156,8258,18,193,17.768778172698042,19.847320618485362,155.3839012088166
20241231,197,156,3053,20,230,31.27387891119976,33.34992835245622,165.37619273634402
20241231,493,156,1390,3,522,40.2356486537707,71.68600225923629,410.078349086993
20241231,701,156,4701,1,620,68.29415756319878,37.98032085492378,513.7255215818775
20241231,850,156,2132,20,477,69.54321085758416,59.03820984753444,348.4185792948814
20241231,331,156,8056,6,297,26.262313715734265,16.4541147233088,254.28357156095694
20241231,211,156,3900,7,347,26.54915294621132,23.454588381868557,296.99625867192015
20241231,14,156,1254,16,887,81.67128956248207,128.53103776292357,676.7976726745944
20241231,700,156,8842,7,176,21.899119895098266,26.262449343406217,127.83843076149552
20241231,496,156,4086,14,963,140.5693149677694,87.4856955645953,734.9449894676353
